date,customerID,productID,payment,amount
2017-12-11,46822,29552,credit card,3
2017-11-11,48906,15915,paypal,1
2017-04-04,63190,38582,paypal,3
2017-05-24,79707,86205,credit card,2
2017-05-31,15037,15918,cash,3
2017-05-14,21075,51943,paypal,1
2017-08-27,20734,65762,paypal,2
2017-08-16,47133,60974,credit card,2
2017-07-19,64119,65762,paypal,2
2017-12-17,54006,79271,paypal,2
2017-12-27,29522,35165,cash,3
2017-04-28,43298,81136,cash,2
2017-10-06,45192,76290,paypal,2
2017-03-09,91735,16105,credit card,2
2017-04-12,20062,70159,paypal,2
2017-04-10,17358,85702,cash,2
2017-09-23,17839,78483,credit card,3
2017-08-13,11337,57590,credit card,3
2017-09-27,56379,75775,paypal,3
2017-02-22,41047,35165,paypal,2
2017-03-29,1108,76290,paypal,1
2017-09-22,10857,65762,cash,3
2017-11-25,89900,75775,paypal,3
2017-11-12,99624,27578,paypal,3
2017-11-10,56074,27188,credit card,1
2017-07-20,30094,14099,cash,1
2017-07-17,57425,10130,paypal,2
2017-11-01,43613,41910,paypal,3
2017-07-10,76822,16224,credit card,2
2017-10-16,92252,9456,credit card,1
2017-02-08,16326,53216,cash,1
2017-09-30,23772,18233,paypal,1
2017-05-16,54714,62077,credit card,2
2017-07-25,88314,75593,cash,3
2017-11-27,79853,27188,credit card,1
2017-07-18,16996,34082,paypal,2
2017-10-20,8662,76290,credit card,3
2017-04-10,73955,29656,paypal,1
2017-12-17,86957,27578,cash,3
2017-05-10,22545,28440,cash,2
2017-08-04,81690,22538,credit card,1
2017-10-22,29090,60974,credit card,2
2017-09-26,11643,88744,credit card,2
2017-03-21,6295,79954,cash,1
2017-03-24,65695,7234,credit card,2
2017-07-29,5094,22826,credit card,3
2017-05-27,59403,55596,cash,1
2017-02-15,54910,14099,paypal,3
2017-06-27,69578,89266,paypal,1
2017-06-10,5511,96506,paypal,1
2017-11-09,26694,70159,paypal,3
2017-06-11,18709,86064,credit card,3
2017-11-15,92806,86205,cash,2
2017-03-14,22545,89266,credit card,3
2017-11-07,81289,9785,cash,2
2017-02-21,87367,89266,cash,2
2017-08-02,13614,85156,paypal,2
2017-02-13,56074,28088,paypal,3
2017-10-20,85693,37269,credit card,1
2017-04-21,7266,55593,credit card,1
2017-12-12,67178,35165,cash,3
2017-06-19,99450,55593,cash,2
2017-04-07,60228,25426,paypal,3
2017-02-27,1996,8081,paypal,2
2017-11-28,37866,37524,cash,3
2017-03-20,78266,53216,credit card,1
2017-09-01,95963,29552,paypal,3
2017-08-07,17466,28440,paypal,3
2017-03-10,67178,82560,paypal,3
2017-07-10,76025,16105,paypal,1
2017-03-09,48102,39369,cash,1
2017-09-09,80017,9785,paypal,1
2017-05-26,52254,60974,credit card,3
2017-08-27,14269,15915,paypal,2
2017-12-12,76967,47613,credit card,1
2017-06-27,52073,85931,paypal,3
2017-02-22,73501,96001,paypal,2
2017-11-07,41174,76290,cash,1
2017-02-12,93142,26358,paypal,3
2017-09-13,46822,15915,paypal,2
2017-12-30,5436,32738,paypal,1
2017-02-12,76025,78483,cash,2
2017-10-27,72399,76290,credit card,1
2017-02-20,37265,25031,cash,3
2017-09-15,48368,9785,paypal,1
2017-12-31,97745,81165,credit card,1
2017-11-23,34875,78483,paypal,2
2017-06-13,66992,40784,credit card,2
2017-06-17,45175,32310,cash,3
2017-10-03,19687,14289,paypal,1
2017-04-21,52575,16105,credit card,1
2017-05-03,56842,27578,paypal,1
2017-11-28,76822,41910,credit card,2
2017-08-02,35434,28088,credit card,1
2017-04-08,89220,62077,cash,3
2017-05-30,64744,64983,cash,1
2017-04-14,75371,42819,paypal,2
2017-08-16,89754,79954,paypal,3
2017-12-25,55742,9072,credit card,2
2017-10-06,88314,9456,paypal,3
2017-09-21,4682,43107,credit card,3
2017-03-22,64292,87212,paypal,1
2017-09-23,86736,39548,paypal,1
2017-11-10,67494,15915,cash,1
2017-11-19,85419,27578,cash,2
2017-11-23,89900,37269,credit card,2
2017-06-19,29809,28440,credit card,1
2017-05-05,63616,18541,paypal,2
2017-01-02,85894,85931,cash,1
2017-03-29,93156,9072,cash,2
2017-07-13,28102,89266,paypal,1
2017-01-17,42994,88698,cash,2
2017-06-10,89505,60974,paypal,1
2017-10-04,45032,87212,credit card,2
2017-01-09,40196,91230,cash,1
2017-12-10,58082,81165,cash,1
2017-01-05,19698,53216,paypal,1
2017-01-06,69052,82560,cash,3
2017-10-03,93576,14099,paypal,1
2017-06-07,60045,39369,cash,2
2017-05-25,79148,25031,credit card,3
2017-08-01,64608,7234,credit card,2
2017-08-19,85419,9947,credit card,2
2017-12-17,59310,96001,paypal,2
2017-05-15,5795,60974,credit card,2
2017-03-21,24205,35165,cash,1
2017-06-08,81160,87212,paypal,3
2017-09-16,24221,86205,paypal,2
2017-06-10,56379,85702,cash,2
2017-12-03,86364,81136,credit card,3
2017-11-27,25645,9785,credit card,1
2017-08-11,70448,34719,cash,2
2017-10-25,46973,41910,cash,3
2017-02-13,7003,86205,credit card,2
2017-05-01,67671,9072,credit card,1
2017-11-09,44531,50304,cash,3
2017-09-24,31188,9456,paypal,3
2017-12-07,65841,87000,paypal,3
2017-08-20,62416,22826,paypal,1
2017-12-09,56375,15918,credit card,1
2017-09-22,53372,9785,paypal,1
2017-06-24,70448,14289,credit card,3
2017-12-08,63692,15918,paypal,1
2017-03-22,69207,28440,cash,1
2017-08-05,52575,60230,cash,2
2017-02-05,5795,41910,credit card,3
2017-01-15,73955,70159,credit card,1
2017-03-20,97124,99445,credit card,2
2017-05-02,85894,25426,paypal,1
2017-05-31,39322,9947,cash,2
2017-10-14,39322,55593,paypal,1
2017-08-06,2719,57590,paypal,1
2017-04-26,91650,44726,paypal,3
2017-10-26,23243,85702,paypal,1
2017-10-22,69014,17731,paypal,3
2017-06-08,31147,15918,paypal,1
2017-04-06,69281,87000,credit card,2
2017-12-11,35173,8403,paypal,2
2017-06-20,63190,39548,paypal,2
2017-12-09,30750,17731,credit card,2
2017-09-06,17839,9456,paypal,3
2017-12-07,78246,78483,paypal,2
2017-05-14,83058,42819,paypal,3
2017-05-06,1125,15847,credit card,3
2017-11-16,54910,9785,credit card,3
2017-04-07,15750,15918,cash,3
2017-12-25,56554,25426,cash,2
2017-07-05,65695,47613,paypal,2
2017-09-07,71221,8632,credit card,2
2017-08-20,15750,13013,credit card,3
2017-07-06,27784,48174,paypal,2
2017-04-24,51447,42819,credit card,2
2017-06-22,49746,47613,cash,1
2017-05-30,37777,60974,paypal,1
2017-09-05,79350,44726,paypal,3
2017-01-14,70991,34719,cash,2
2017-04-13,99042,34187,paypal,1
2017-04-22,78288,55593,credit card,3
2017-01-30,74834,14099,credit card,3
2017-08-22,24715,29656,cash,1
2017-09-14,4567,18233,cash,3
2017-03-09,1108,39369,paypal,3
2017-07-09,72053,96001,paypal,2
2017-03-29,61290,85702,paypal,2
2017-09-08,38660,41910,cash,2
2017-04-12,8662,87000,credit card,3
2017-03-15,27845,8081,paypal,1
2017-06-30,12307,78483,cash,1
2017-06-12,19504,99445,credit card,2
2017-07-22,64039,19920,paypal,3
2017-10-06,97124,78934,paypal,2
2017-02-13,24735,28088,credit card,3
2017-01-02,3746,55593,credit card,2
2017-10-04,5511,8081,paypal,2
2017-03-15,77699,64983,cash,3
2017-02-22,16326,89266,paypal,2
2017-05-02,72399,75775,paypal,1
2017-08-21,39248,15847,paypal,3
2017-03-03,47751,13013,credit card,3
2017-07-14,12993,79954,credit card,1
2017-12-31,22545,78483,credit card,1
2017-11-28,35179,85156,credit card,2
2017-09-07,83815,85931,paypal,3
2017-09-14,22916,39369,paypal,3
2017-07-25,92909,27188,paypal,2
2017-03-27,92387,75593,paypal,2
2017-10-03,4140,35165,cash,3
2017-04-26,28150,8632,paypal,2
2017-09-13,1625,55593,credit card,2
2017-12-16,77541,61070,credit card,3
2017-01-15,46822,34187,paypal,1
2017-06-08,34875,9785,cash,2
2017-01-19,26969,34187,paypal,1
2017-11-15,17695,96506,cash,1
2017-02-26,46188,40784,credit card,2
2017-09-11,63906,32738,cash,3
2017-01-28,45192,51943,cash,2
2017-06-27,10857,44726,paypal,3
2017-10-15,55742,39369,cash,3
2017-09-16,80823,32738,paypal,2
2017-05-11,30458,8632,cash,2
2017-10-28,50796,40784,paypal,3
2017-05-25,25422,85931,cash,2
2017-10-16,64744,8403,cash,2
2017-09-19,35044,16105,paypal,1
2017-03-11,1625,86205,credit card,3
2017-10-02,51385,13013,credit card,2
2017-11-25,41419,57590,credit card,3
2017-09-01,57691,14099,paypal,2
2017-03-11,24218,39369,paypal,2
2017-03-16,13926,76290,paypal,2
2017-07-08,2211,39548,credit card,1
2017-09-09,4500,8081,cash,2
2017-11-05,55742,35165,cash,2
2017-08-15,8554,37269,cash,2
2017-04-13,52115,14289,cash,1
2017-01-20,73985,42819,paypal,3
2017-10-07,52937,34082,cash,2
2017-02-14,28150,87000,cash,3
2017-12-06,79707,34719,paypal,1
2017-10-06,97109,57590,cash,2
2017-10-10,33163,91230,paypal,2
2017-07-17,88314,96001,cash,1
2017-01-16,25249,27188,cash,3
2017-08-04,26008,53216,paypal,1
2017-02-16,56554,70159,cash,1
2017-02-25,29892,16105,cash,2
2017-03-09,7364,55593,paypal,2
2017-11-19,73660,79271,paypal,1
2017-04-28,29389,72230,credit card,1
2017-07-24,43450,48174,cash,2
2017-05-24,52991,13013,cash,2
2017-10-04,21075,18233,paypal,2
2017-09-12,72399,14099,credit card,1
2017-04-09,77326,18541,credit card,2
2017-04-11,17715,57590,credit card,2
2017-10-25,55742,79271,credit card,3
2017-07-02,67473,7234,credit card,3
2017-04-13,80720,9072,credit card,2
2017-10-20,56842,72114,cash,1
2017-09-15,76212,54910,cash,3
2017-09-13,78266,9072,paypal,2
2017-03-11,35179,42819,cash,2
2017-02-06,9999,15918,credit card,1
2017-12-09,66361,57590,cash,3
2017-09-12,98388,38582,cash,3
2017-10-03,64608,25426,cash,1
2017-07-17,41174,72230,credit card,2
2017-07-15,75271,22826,credit card,1
2017-03-28,47559,26358,cash,3
2017-05-26,57425,96506,paypal,1
2017-11-21,64292,53216,cash,1
2017-09-19,25010,65762,cash,3
2017-02-20,46188,22538,paypal,3
2017-11-14,30458,61070,cash,3
2017-06-18,5436,43107,credit card,3
2017-08-11,48102,47613,credit card,2
2017-09-21,65695,32738,credit card,2
2017-01-06,50521,86064,paypal,3
2017-06-24,6945,48174,credit card,1
2017-05-13,63616,34413,cash,2
2017-11-08,72053,37524,paypal,1
2017-12-25,10591,22538,credit card,2
2017-11-25,97755,60974,credit card,1
2017-05-29,9999,88744,paypal,1
2017-05-29,10857,27410,paypal,2
2017-05-27,41852,96001,credit card,1
2017-08-07,40847,91230,paypal,1
2017-11-19,30750,29656,cash,1
2017-08-19,81633,39369,cash,1
2017-05-08,71202,85702,paypal,3
2017-01-06,57762,24221,cash,2
2017-05-16,29260,40784,credit card,3
2017-06-02,89754,86064,credit card,2
2017-02-17,27397,19920,credit card,1
2017-07-09,88618,47613,cash,1
2017-12-25,89754,78483,cash,2
2017-09-07,43722,24221,paypal,1
2017-11-12,17358,15847,cash,3
2017-08-25,33752,27188,cash,3
2017-08-05,25913,43107,paypal,3
2017-05-09,7901,50304,cash,3
2017-12-07,37932,82560,paypal,3
2017-05-09,59989,22826,credit card,2
2017-05-19,6295,55593,cash,2
2017-10-28,72742,10130,paypal,2
2017-09-15,62455,38582,credit card,2
2017-09-28,16326,39548,cash,2
2017-11-17,71221,27410,credit card,3
2017-03-01,56074,53216,paypal,1
2017-06-29,27939,50304,credit card,3
2017-11-21,67473,28440,cash,1
2017-01-13,15149,17731,credit card,3
2017-05-29,1208,91230,paypal,2
2017-05-04,24857,60974,paypal,3
2017-03-12,79148,87212,credit card,1
2017-06-17,97745,34187,paypal,1
2017-06-06,58443,91230,credit card,3
2017-04-26,63467,88698,paypal,2
2017-11-06,92579,78934,paypal,1
2017-05-25,16996,76290,credit card,1
2017-01-07,51385,24221,credit card,1
2017-03-22,96741,85702,paypal,3
2017-12-28,68259,53216,credit card,1
2017-03-05,57691,38582,cash,1
2017-07-21,28102,40784,cash,3
2017-02-27,45017,91230,credit card,2
2017-03-05,32689,72230,paypal,3
2017-10-22,85488,42029,cash,2
2017-05-11,18796,8403,credit card,2
2017-11-07,9411,79271,cash,3
2017-11-04,36705,15918,credit card,3
2017-04-01,88404,29656,credit card,2
2017-07-05,69946,32738,credit card,2
2017-12-24,37866,34082,paypal,1
2017-01-07,62608,7234,paypal,1
2017-05-02,89754,53216,cash,2
2017-09-04,8895,34413,cash,2
2017-01-25,65343,81136,paypal,3
2017-02-02,95081,17731,credit card,2
2017-01-17,39151,55596,paypal,2
2017-03-02,62729,27410,paypal,3
2017-01-05,92411,24221,credit card,3
2017-11-19,81020,8081,credit card,2
2017-07-19,38076,72230,cash,2
2017-04-22,49887,9947,credit card,2
2017-04-14,48906,82560,cash,2
2017-08-25,40247,99445,paypal,2
2017-06-05,93142,27578,credit card,3
2017-10-06,12211,15918,cash,2
2017-02-25,4733,15915,cash,1
2017-05-03,29168,76290,paypal,1
2017-07-15,83583,54910,paypal,2
2017-04-09,10074,42819,cash,2
2017-10-09,63906,87212,cash,1
2017-05-31,74288,91230,paypal,3
2017-04-21,29206,43446,paypal,2
2017-05-25,50699,81136,credit card,2
2017-01-27,30750,88744,credit card,2
2017-01-26,4567,25031,paypal,3
2017-10-03,4965,41910,credit card,1
2017-12-07,69281,27410,credit card,2
2017-09-17,16996,79271,cash,3
2017-02-25,6600,81136,credit card,1
2017-02-13,23857,96506,cash,2
2017-08-10,16245,78934,credit card,2
2017-12-19,69642,60230,cash,2
2017-01-31,91735,9947,credit card,2
2017-06-24,40196,88698,credit card,3
2017-05-18,40068,85702,paypal,3
2017-03-14,15219,61070,credit card,2
2017-06-28,39188,26358,credit card,3
2017-05-24,62416,85156,cash,2
2017-07-04,7266,14099,paypal,1
2017-09-23,25377,86205,paypal,1
2017-10-25,19337,72230,paypal,1
2017-11-09,61290,39548,credit card,3
2017-10-31,79896,27578,paypal,1
2017-01-21,26008,50304,paypal,2
2017-06-16,6073,43107,cash,3
2017-04-02,92782,16105,paypal,2
2017-11-01,15096,86205,credit card,2
2017-08-03,70991,43107,credit card,2
2017-05-06,25422,57590,credit card,1
2017-12-18,29260,29656,cash,1
2017-04-28,31521,65762,paypal,1
2017-07-19,42994,37524,paypal,2
2017-12-17,90383,28440,credit card,3
2017-12-09,58082,43107,credit card,1
2017-01-31,17194,88698,credit card,2
2017-06-08,81690,61070,credit card,1
2017-04-15,80017,28440,paypal,3
2017-07-14,17194,96506,cash,3
2017-03-10,26768,43107,cash,1
2017-02-26,47314,60230,paypal,2
2017-01-12,99247,28088,cash,3
2017-06-09,48154,54910,paypal,3
2017-09-02,50789,72114,cash,3
2017-04-19,76688,2002,paypal,2
2017-05-01,95029,14099,cash,2
2017-11-05,56494,57590,credit card,2
2017-10-17,32689,27410,paypal,2
2017-09-03,52575,29552,paypal,2
2017-03-12,33163,86205,credit card,1
2017-02-17,86736,55593,cash,1
2017-07-20,79528,17731,paypal,2
2017-07-23,70215,61070,credit card,1
2017-09-22,35173,88698,paypal,3
2017-02-25,45059,91230,cash,1
2017-07-03,63692,87000,cash,2
2017-06-27,24218,25031,cash,1
2017-06-10,69578,29656,credit card,2
2017-11-24,28025,64983,cash,3
2017-04-04,3516,8632,paypal,2
2017-12-10,80351,87212,cash,1
2017-09-18,89339,88744,cash,2
2017-08-18,4176,8632,paypal,1
2017-01-11,67151,53216,credit card,3
2017-08-04,32689,32128,cash,2
2017-09-16,64039,15915,cash,3
2017-07-22,98388,96506,credit card,3
2017-11-07,72173,72230,cash,3
2017-10-29,4965,89266,cash,2
2017-04-23,88618,14289,credit card,3
2017-09-30,48154,11138,paypal,1
2017-10-17,46384,55596,paypal,2
2017-03-27,52115,15915,cash,2
2017-04-30,69065,78934,paypal,1
2017-01-04,88364,40784,paypal,3
2017-12-13,80129,93187,paypal,2
2017-09-18,26008,60974,credit card,3
2017-11-08,79707,27410,credit card,3
2017-02-08,28803,37524,paypal,2
2017-07-06,45042,48174,credit card,1
2017-06-12,11337,32128,paypal,1
2017-01-08,15750,37269,credit card,1
2017-05-14,78762,14099,paypal,1
2017-05-08,50796,8632,cash,3
2017-05-11,12254,25031,paypal,3
2017-11-07,31521,28440,cash,3
2017-12-23,85419,42029,paypal,2
2017-12-06,61791,14289,paypal,1
2017-07-11,50038,25031,paypal,2
2017-01-13,51979,72230,paypal,2
2017-11-07,99501,9072,credit card,1
2017-08-06,90092,57590,cash,2
2017-02-22,67494,37524,paypal,3
2017-12-19,3076,37524,credit card,3
2017-02-22,1814,35165,paypal,3
2017-03-21,53372,53216,credit card,1
2017-07-16,55742,9947,credit card,1
2017-04-26,58082,96506,cash,3
2017-10-13,54569,61070,paypal,3
2017-04-23,48460,86064,cash,3
2017-08-26,15477,88744,credit card,1
2017-05-29,15213,10130,paypal,3
2017-07-16,48154,34719,paypal,2
2017-05-26,80823,34187,credit card,3
2017-02-19,56554,38582,cash,2
2017-12-28,15096,82560,credit card,1
2017-03-18,55742,89266,credit card,1
2017-05-26,15589,60230,credit card,3
2017-06-28,12254,35165,cash,2
2017-10-12,7872,27410,cash,2
2017-09-07,62515,7234,paypal,3
2017-08-29,5145,27578,cash,2
2017-02-16,75271,9785,cash,3
2017-01-08,23210,27044,paypal,1
2017-02-09,69635,16224,paypal,1
2017-01-19,29892,37524,credit card,3
2017-03-18,3802,51943,credit card,1
2017-03-02,47636,79954,cash,1
2017-04-04,80720,53216,cash,3
2017-04-25,33432,87212,paypal,1
2017-05-04,19284,15918,cash,1
2017-05-03,90092,43107,cash,2
2017-04-24,83105,60230,cash,2
2017-10-12,98162,60974,credit card,3
2017-11-18,53904,14289,paypal,2
2017-06-06,37265,8632,cash,3
2017-06-16,92882,75593,cash,2
2017-05-13,90007,47613,paypal,2
2017-12-04,37347,17731,cash,3
2017-05-01,16298,60974,cash,3
2017-04-12,33100,81136,paypal,1
2017-09-13,71221,48174,paypal,3
2017-11-03,29894,57590,cash,1
2017-06-27,4567,14099,paypal,3
2017-03-23,44479,70159,paypal,1
2017-05-01,75631,81136,cash,1
2017-06-23,65137,27188,paypal,1
2017-03-30,93220,9072,credit card,2
2017-05-19,38076,29552,credit card,1
2017-04-07,78288,8081,credit card,1
2017-11-06,15689,27188,cash,1
2017-03-17,90739,96001,cash,3
2017-07-12,4500,8403,cash,3
2017-07-06,64709,79954,cash,2
2017-05-27,40196,28440,credit card,2
2017-03-21,41822,8081,cash,3
2017-08-26,39095,70159,paypal,3
2017-11-26,76472,18541,paypal,2
2017-09-17,83105,93187,credit card,3
2017-03-29,69065,72114,credit card,3
2017-03-10,15791,89266,credit card,1
2017-07-08,55742,75593,paypal,1
2017-09-03,39188,18233,paypal,1
2017-11-25,60045,24221,credit card,3
2017-02-15,84267,32128,credit card,1
2017-05-24,95556,82560,paypal,1
2017-10-09,29522,43446,credit card,2
2017-10-23,15096,15918,paypal,1
2017-04-28,71651,26358,paypal,2
2017-04-27,55415,22826,paypal,2
2017-02-07,24735,2002,credit card,3
2017-04-30,69578,16224,cash,3
2017-04-04,59310,34082,paypal,1
2017-09-23,21075,79954,cash,3
2017-12-09,2211,99445,cash,3
2017-06-29,71221,39548,cash,2
2017-05-14,9411,60230,credit card,2
2017-06-07,92806,64983,cash,3
2017-06-25,78288,37524,cash,2
2017-03-01,78762,93187,cash,3
2017-01-09,66992,16105,cash,3
2017-01-11,83782,60230,credit card,1
2017-05-11,51979,10130,cash,1
2017-03-29,92252,16224,cash,2
2017-02-19,17083,25426,paypal,2
2017-05-02,94003,14099,cash,1
2017-07-09,81638,32310,paypal,3
2017-07-05,22916,37269,credit card,1
2017-11-09,20974,40784,paypal,1
2017-04-25,24405,34413,credit card,2
2017-12-13,29909,15847,credit card,1
2017-11-30,27665,88698,paypal,3
2017-11-26,98162,13013,paypal,3
2017-02-20,79067,29656,credit card,1
2017-08-15,43431,37524,cash,1
2017-01-14,76203,57590,credit card,1
2017-08-25,45032,9785,credit card,3
2017-04-03,41852,78483,paypal,1
2017-03-02,87539,34082,cash,2
2017-08-06,70252,41910,paypal,3
2017-11-15,15284,27578,credit card,2
2017-07-08,53396,99445,cash,2
2017-09-05,33100,37269,paypal,2
2017-03-27,52095,27578,paypal,2
2017-11-13,27665,78934,cash,3
2017-07-09,17083,86205,credit card,2
2017-06-02,92695,65762,paypal,3
2017-07-26,56074,14099,credit card,3
2017-07-21,78266,42029,credit card,3
2017-11-13,41521,16224,credit card,1
2017-03-23,73310,24221,cash,2
2017-12-08,24857,11138,cash,3
2017-04-23,64744,16224,paypal,1
2017-01-14,65695,76290,paypal,1
2017-04-23,80017,85156,cash,2
2017-05-30,9999,7234,credit card,2
2017-11-19,81638,8632,credit card,3
2017-04-07,88618,76290,credit card,3
2017-06-21,13582,2002,paypal,1
2017-07-19,49737,38582,paypal,2
2017-10-14,86954,65762,credit card,2
2017-06-14,44522,9072,credit card,1
2017-03-07,92782,10130,credit card,3
2017-01-24,36705,41910,credit card,1
2017-11-30,93142,79271,paypal,1
2017-08-28,19308,60974,credit card,3
2017-07-01,69141,81136,credit card,3
2017-10-27,62515,29656,paypal,3
2017-05-21,63190,25426,cash,1
2017-02-17,24715,2002,cash,2
2017-02-19,42955,64983,paypal,2
2017-10-13,51374,16224,credit card,3
2017-12-14,49887,44726,cash,1
2017-04-26,69946,62077,paypal,1
2017-09-17,48102,51943,cash,3
2017-10-24,16245,27410,paypal,3
2017-01-24,37265,19920,paypal,3
2017-03-11,46822,85931,cash,1
2017-02-16,22916,32738,cash,3
2017-09-11,77326,10130,paypal,1
2017-02-16,48769,44726,credit card,2
2017-06-10,28025,78934,cash,1
2017-06-30,60045,24221,credit card,1
2017-05-14,75319,34082,cash,1
2017-07-16,67477,85702,cash,1
2017-10-17,31101,86205,paypal,1
2017-11-09,31747,72230,cash,2
2017-04-01,29892,15847,credit card,2
2017-05-03,63467,55596,credit card,2
2017-01-04,2622,55596,credit card,2
2017-04-01,29522,8632,cash,1
2017-11-02,30100,39369,cash,1
2017-04-21,67911,39548,credit card,2
2017-01-01,71221,88698,paypal,1
2017-06-06,56659,19920,credit card,3
2017-06-26,23662,44726,cash,2
2017-11-29,2211,53216,paypal,2
2017-11-22,45708,40784,cash,1
2017-03-26,40196,44726,credit card,1
2017-10-13,29260,99445,credit card,2
2017-12-29,99501,28440,paypal,3
2017-03-24,8874,11138,paypal,1
2017-06-21,63906,34413,credit card,3
2017-06-11,33974,18233,cash,2
2017-09-20,23983,96001,credit card,2
2017-03-11,67477,15918,credit card,1
2017-04-17,38076,34187,paypal,1
2017-09-04,79148,9947,cash,2
2017-07-20,88404,8632,paypal,3
2017-07-22,18802,86064,cash,2
2017-10-27,50521,50304,cash,2
2017-06-13,83782,11138,credit card,2
2017-11-27,76212,9785,cash,3
2017-07-29,59515,91230,paypal,1
2017-10-08,58443,72114,paypal,1
2017-08-18,13614,75593,paypal,3
2017-08-04,65139,13013,paypal,2
2017-02-02,91292,81136,paypal,3
2017-11-04,97036,65762,paypal,3
2017-05-28,75319,32128,cash,3
2017-09-28,80351,32128,credit card,3
2017-03-10,57762,62077,credit card,2
2017-12-20,41822,19920,paypal,3
2017-01-21,1625,78934,credit card,1
2017-08-29,59989,61070,credit card,2
2017-05-31,98048,81136,paypal,3
2017-05-11,94843,72230,cash,2
2017-11-07,4722,37269,credit card,1
2017-11-17,86266,75593,paypal,3
2017-04-16,25913,96001,cash,3
2017-12-06,78226,61070,paypal,3
2017-05-17,70212,22826,credit card,1
2017-08-05,62191,78934,cash,2
2017-02-28,63190,53216,paypal,3
2017-11-25,95081,60974,cash,2
2017-08-12,70215,37524,paypal,2
2017-11-29,4698,2002,credit card,1
2017-06-16,97745,87212,cash,2
2017-08-14,69052,15915,paypal,1
2017-02-04,40223,57590,paypal,2
2017-06-25,69684,81136,paypal,2
2017-03-12,19504,61070,paypal,1
2017-12-29,29168,86205,cash,2
2017-04-04,89754,34719,paypal,2
2017-12-03,17839,79271,paypal,1
2017-02-11,77669,39369,credit card,3
2017-03-25,47559,86064,credit card,3
2017-09-09,76212,86205,cash,1
2017-09-18,66361,25031,cash,1
2017-11-16,50699,34187,credit card,1
2017-11-18,6383,60230,paypal,3
2017-12-08,39188,85931,credit card,3
2017-11-29,67570,26358,paypal,3
2017-02-19,55974,17731,credit card,3
2017-09-29,9993,22826,cash,1
2017-04-27,5436,22826,credit card,1
2017-11-27,37932,51943,paypal,3
2017-02-06,12636,50304,paypal,3
2017-08-14,37347,16105,credit card,2
2017-03-03,24205,85931,cash,2
2017-06-15,52991,64983,cash,2
2017-03-10,9354,79954,cash,1
2017-05-07,59403,35165,credit card,2
2017-10-28,48769,81165,cash,3
2017-05-24,20221,64983,credit card,1
2017-07-16,61290,22538,cash,3
2017-06-08,79215,55593,cash,2
2017-09-09,32769,32310,credit card,3
2017-04-07,38985,15847,credit card,3
2017-09-17,24857,51943,cash,3
2017-05-20,20777,81165,paypal,2
2017-03-14,86954,70159,paypal,1
2017-07-31,82543,55596,cash,1
2017-02-17,30100,9785,credit card,2
2017-07-29,29168,25031,paypal,1
2017-11-19,83782,32738,paypal,1
2017-08-03,45708,75593,cash,1
2017-01-05,9993,62077,credit card,3
2017-08-06,13379,8403,cash,2
2017-01-20,49737,85156,paypal,2
2017-12-25,16326,85156,paypal,3
2017-08-17,75570,27410,credit card,2
2017-08-10,82849,85931,credit card,2
2017-05-14,83043,48174,cash,2
2017-09-07,84186,27044,paypal,3
2017-01-22,26276,14099,credit card,3
2017-08-17,35777,19920,credit card,1
2017-02-03,94682,75775,credit card,1
2017-09-13,62455,35165,paypal,2
2017-12-20,40695,35165,paypal,2
2017-06-30,65095,9785,cash,1
2017-09-07,68328,88698,credit card,1
2017-07-25,3746,19920,credit card,1
2017-06-18,6543,38582,paypal,2
2017-06-12,59690,81165,credit card,2
2017-09-25,31188,78483,paypal,1
2017-03-26,42994,43446,credit card,3
2017-05-01,49480,29656,credit card,1
2017-06-25,15388,28440,paypal,2
2017-02-16,69031,65762,paypal,3
2017-10-08,71659,18233,paypal,1
2017-09-19,15142,34187,paypal,2
2017-05-01,27665,9785,credit card,1
2017-04-05,4176,25031,cash,1
2017-09-16,24857,32310,paypal,3
2017-09-03,39188,7234,cash,2
2017-12-21,15156,50304,paypal,3
2017-09-27,53012,27188,cash,3
2017-04-26,51979,24221,cash,2
2017-04-21,81289,43107,credit card,2
2017-05-30,18796,87000,paypal,1
2017-01-10,99247,17731,paypal,2
2017-01-29,99925,32738,cash,3
2017-07-06,91792,25031,cash,3
2017-12-03,92782,43107,cash,2
2017-11-10,39751,7234,credit card,1
2017-02-18,48368,35165,paypal,2
2017-12-27,17083,99445,cash,1
2017-11-03,43932,75593,credit card,1
2017-05-22,60045,18541,paypal,1
2017-03-12,5414,85156,cash,3
2017-03-18,30329,62077,credit card,2
2017-06-07,5511,82560,credit card,3
2017-01-14,72053,34187,credit card,3
2017-01-15,63467,27410,cash,2
2017-11-21,8874,53216,cash,1
2017-08-09,20062,16224,cash,2
2017-12-06,51203,22826,cash,3
2017-08-07,83583,87212,paypal,3
2017-01-12,67911,91230,cash,1
2017-06-28,71202,34413,cash,3
2017-11-22,59515,44726,credit card,1
2017-04-22,69642,25031,credit card,1
2017-09-27,41047,64983,paypal,3
2017-01-06,80720,11138,credit card,3
2017-01-10,8874,14099,cash,1
2017-10-03,93142,55593,paypal,3
2017-04-12,48460,88698,cash,3
2017-11-24,43302,75593,credit card,1
2017-03-29,72885,88698,paypal,2
2017-02-03,31147,81136,credit card,1
2017-07-22,77541,47613,paypal,2
2017-05-30,62191,51943,paypal,1
2017-04-28,9520,55596,cash,2
